Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio
CMU-2.svs	532a63c2-f82e-4779-8e12-f407eef1de3b	Cell			Annotation (ROI)	Polygon	8815.6	7772.4	13.25	15.5759	0.6863	5.6667	3.8707	0.7798	215.3276	12489	7.0247	228	199	29	109.7759	6367	10.5465	127	90	37	150.0862	8705	8.5024	161	134	27	53.25	27.4839	0.8859	9.8076	7.8491	0.5378	208.7972	9.5012	239	159	100.6267	12.9502	127	71	142.2074	11.2274	165	105	206.4151	9.1785	239	159	97.2893	12.1329	123	71	139.3333	10.7307	165	105	0.2352
CMU-2.svs	4a88dcc6-d1b2-4aea-80b4-70f803b2476f	Cell			Annotation (ROI)	Polygon	8476.2	7776.1	47	31.0621	0.6121	10.3388	7.7994	0.6288	220.2332	42505	10.7685	246	188	58	159.4819	30780	24.7009	225	113	112	191.7772	37013	18.4596	234	158	76	137.5	47.5096	0.7655	18.3978	10.9954	0.8029	188.2632	46.5655	252	44	121.4592	44.584	225	13	161.5916	35.6891	234	76	171.0279	49.2726	252	44	100.9609	39.1312	189	13	145.3184	31.9513	213	76	0.3486
CMU-2.svs	93ffd543-2be6-47d3-84cb-c7f44076fc8f	Cell			Annotation (ROI)	Polygon	8823	7774.6	14.5	15.9349	0.7176	5.3883	4.2615	0.5513	214.5556	13517	6.8481	234	198	36	104.9206	6610	7.4386	121	91	30	144.5556	9107	5.1706	158	137	21	55.75	29.37	0.8122	10.5048	7.5	0.5651	207.8009	10.7464	234	169	97.8982	11.1189	121	67	139.0531	8.7125	158	111	205.1902	10.8557	234	169	95.1841	11.1329	121	67	136.9264	8.8809	155	111	0.2711
CMU-2.svs	6bd9c8ca-7c03-44fd-bf05-b45d44ac1e5e	Cell			Annotation (ROI)	Polygon	8517.6	7772.9	10	12.3058	0.8298	4.6036	2.8259	0.779	210.6364	9268	29.8602	254	135	119	165.4091	7278	38.7234	236	72	164	190.9091	8400	25.4885	237	125	112	96.5	36.3404	0.9182	12.2381	10.2859	0.4172	167.4936	46.8952	254	26	113.9177	46.6528	245	16	155.8972	34.4289	250	72	161.9913	45.8319	252	26	107.3507	43.4172	245	16	151.4319	32.8476	250	72	0.1058
CMU-2.svs	33fddb74-0fa8-41ec-bab1-33600d6c37d8	Cell			Annotation (ROI)	Polygon	8450.3	7775.7	15	16.3202	0.7077	6.3627	3.2998	0.8076	218.913	15105	15.8983	248	179	69	181.9275	12553	23.1589	228	128	100	204.913	14139	17.1574	238	170	68	92	39.0773	0.7571	14.2353	9.5203	0.8023	163.7446	55.2999	253	32	115.8871	50.9272	251	6	156.2742	37.3745	245	74	151.1815	53.3491	253	32	100.8482	42.9186	251	6	145.198	31.4024	245	74	0.1727
CMU-2.svs	18941848-71c8-461a-b5d2-1e2087bb292d	Cell			Annotation (ROI)	Polygon	8739.8	7777.3	19.25	21.6163	0.5177	9.8015	2.9092	0.9614	215.9136	17489	23.8842	252	154	98	156.6667	12690	34.3158	224	89	135	182.963	14820	28.1711	238	123	115	133.75	44.7718	0.8385	17.6957	10.0724	0.8082	169.8259	48.1993	252	9	96.2296	39.7809	224	0	138.4111	32.4315	238	40	161.6928	46.8236	250	9	85.5643	29.9452	195	0	130.549	26.1958	222	40	0.1438
CMU-2.svs	2eced7da-b4d3-43f1-960d-5b16fee3f20c	Cell			Annotation (ROI)	Polygon	8777.2	7775.2	26.75	25.2523	0.5271	10.266	3.9925	0.9235	223.3929	25020	15.3043	255	181	74	169.2946	18961	21.6065	224	113	111	197.125	22078	15.095	236	155	81	91	36.6293	0.8523	14.094	8.7075	0.7447	201.7805	26.1476	255	62	137.2195	33.0159	224	35	173.5881	25.1238	236	90	192.3619	24.2456	249	62	123.2412	26.8004	211	35	163.3307	21.4608	222	90	0.286
CMU-2.svs	733b2853-0203-4205-9a18-411c513a7941	Cell			Annotation (ROI)	Polygon	8722.7	7777.2	12	15.6851	0.6129	6.8384	2.4804	0.9326	228.5962	11887	14.8142	255	186	69	150.9423	7849	24.2991	191	108	83	182.5769	9494	19.6911	219	145	74	40.5	24.0837	0.8774	8.2134	6.4364	0.6251	207.4491	21.7573	255	146	125.5449	27.9103	191	76	163.6886	21.9072	222	129	197.887	17.1729	238	146	114.0609	21.0452	182	76	155.1478	17.0017	222	129	0.3083
CMU-2.svs	115b9411-b7a2-4323-9db6-878b627b44d0	Cell			Annotation (ROI)	Polygon	8484.9	7780.4	13.25	16.0478	0.6465	6.3238	3.2662	0.8723	212.0351	12086	28.7781	253	137	116	141.7193	8078	34.2672	217	59	158	175.807	10021	22.4614	223	126	97	67.5	33.0561	0.7763	12.4958	7.6764	0.8201	196.5275	28.4724	253	83	109.5861	32.5582	217	30	150.0256	26.65	223	68	192.4352	27.0057	245	83	101.1065	26.2534	196	30	143.2222	23.3321	208	68	0.1908
CMU-2.svs	373b3b89-70b7-47fc-97e8-e6adcbfdbca5	Cell			Annotation (ROI)	Polygon	8766.2	7777	11	16.1506	0.5299	6.2844	3.4474	0.8828	230.02	11501	16.3551	253	173	80	165.6	8280	27.2082	241	106	135	194.86	9743	18.4136	248	165	83	46	27.2842	0.7765	10.5642	6.4345	0.8068	202.4947	27.8213	253	140	137.484	34.857	242	72	175.1755	25.175	248	123	192.5217	24.1692	252	140	127.2971	31.6328	242	72	168.0435	23.4769	248	123	0.2413
CMU-2.svs	aa555e6c-76bb-4c4d-9b06-ef27867586de	Cell			Annotation (ROI)	Polygon	8799	7777.1	31.25	28.0744	0.4982	12.133	3.6965	0.9663	240.8626	31553	13.2152	255	208	47	203.0458	26599	36.5166	255	124	131	217.7939	28531	23.4543	255	161	94	121.75	44.0539	0.7883	17.0845	10.4328	0.7805	198.6187	37.013	255	76	128.4219	53.4854	255	33	163.1237	39.8068	255	88	183.3315	30.3691	248	76	101.4171	25.8171	190	33	143.3398	22.0096	209	88	0.255
CMU-2.svs	1d975091-c14c-416e-8373-f602388d2d5a	Cell			Annotation (ROI)	Polygon	8758.2	7777.8	14	16.9626	0.6114	6.5095	3.273	0.8919	220.5088	12569	14.2492	242	184	58	155.4211	8859	23.7374	207	115	92	191.6316	10923	16.8604	217	156	61	77.75	34.4975	0.821	12.2325	9.3024	0.5701	199.8115	21.2044	254	147	130.0511	25.0644	210	80	169.2204	20.6623	234	130	195.2031	19.7096	254	147	124.4023	21.6565	210	80	164.2305	17.9629	234	130	0.1801
CMU-2.svs	5cc6c012-f5a1-46c6-acb8-3e91478cff2c	Cell			Annotation (ROI)	Polygon	8786.7	7779	20.25	20.8055	0.5879	8.6911	3.4641	0.9352	227.0235	19297	15.6182	251	190	61	129.8	11033	17.4995	163	85	78	166.9765	14193	14.0619	191	130	61	61	33.857	0.6687	12.7621	7.0969	0.8527	177.9187	54.3184	251	35	94.7927	36.7669	176	21	138.8333	30.934	197	63	151.9938	49.3211	251	35	76.3106	30.2391	176	21	123.9752	26.8058	197	63	0.3357
CMU-2.svs	2a551baf-45bd-46ea-91f0-1a845a182492	Cell			Annotation (ROI)	Polygon	8815.8	7782.6	55.25	47.6532	0.3057	21.7575	3.3828	0.9903	242.5689	54578	12.2979	255	206	49	214.8978	48352	31.5081	255	115	140	228.0711	51316	21.2553	255	164	91	229	62.7461	0.7309	25.3229	11.3602	0.8727	207.7185	38.6187	255	97	151.9152	61.3244	255	35	181.1674	45.1244	255	95	196.436	37.4815	255	97	131.5252	54.3789	255	35	165.9827	40.0798	255	95	0.2392
CMU-2.svs	4a43ed08-63ec-4589-bb73-30517eb9faea	Cell			Annotation (ROI)	Polygon	8396.1	7777.5	18.75	19.6829	0.6082	7.0577	3.8233	0.889	204.9877	16604	29.8356	254	76	178	151.2222	12249	33.2889	218	55	163	184.5185	14946	25.5916	241	121	120	99.5	37.8475	0.8729	13.6916	9.9805	0.6554	166.7257	43.0406	254	33	111.3217	37.5289	218	23	153.985	28.9319	241	75	157.0406	40.4204	246	33	101.2219	31.3298	177	23	146.2563	24.2633	197	75	0.1803
CMU-2.svs	e047754c-6342-4702-81bc-5f401ab5fe61	Cell			Annotation (ROI)	Polygon	8409.4	7782.3	35.5	32.9918	0.4099	14.469	4.1057	0.9748	233.25	34521	17.7507	255	188	67	198.5135	29380	39.7963	255	112	143	214.9189	31808	25.8832	254	153	101	205.75	56.3211	0.8151	21.6565	12.6012	0.8373	182.2995	40.8865	255	37	118.5483	48.8823	255	9	158.0495	36.3035	254	69	171.2103	35.7615	254	37	101.1441	29.5009	174	9	145.6721	24.5319	206	69	0.1744
CMU-2.svs	a1920def-456b-4a65-ab10-9f18d99fc08b	Cell			Annotation (ROI)	Polygon	8468.1	7782.7	23	21.8321	0.6064	9.0343	3.4773	0.9379	226.1613	21033	22.6684	255	151	104	153.4301	14269	48.4823	252	76	176	184.4946	17158	36.2451	252	129	123	94.25	39.5964	0.7554	15.5882	9.8289	0.6817	183.2684	40.1739	255	43	89.9895	48.6999	252	18	131.1763	41.9331	252	59	169.3693	34.3706	250	43	69.4321	25.5725	250	18	113.899	26.1459	251	59	0.2325
CMU-2.svs	ce6ecae1-9663-4a48-9a1a-a18576a4a304	Cell			Annotation (ROI)	Polygon	8514.7	7780.5	15.5	17.0714	0.6683	6.9841	3.4551	0.8798	217.6716	14584	31.3003	254	123	131	175.5373	11761	39.5954	235	58	177	198.4627	13297	26.249	237	125	112	73.25	37.3595	0.6595	14.1715	8.746	0.8032	171.7233	50.584	254	21	112.99	52.4318	241	13	153.1467	39.8823	245	60	158.5107	47.2645	251	21	95.0043	40.5255	241	13	140.1159	33.0206	245	60	0.2106
CMU-2.svs	ec399340-6ab1-4f79-a037-0482bda7484c	Cell			Annotation (ROI)	Polygon	8647.2	7780.5	13.25	16.8793	0.5844	7.0829	3.0536	0.9205	222.0172	12877	14.4435	254	192	62	190.4655	11047	26.7826	254	127	127	210.7241	12222	20.2205	254	156	98	175	48.0783	0.9514	17.0163	12.9967	0.6548	184.0926	37.4601	255	39	125.3291	41.887	254	28	164.416	30.5695	254	70	180.677	37.0125	255	39	119.4627	37.842	251	28	160.2453	27.7793	233	70	0.0812
CMU-2.svs	ab12c5fa-d6b4-4056-842b-9bfa82c8c133	Cell			Annotation (ROI)	Polygon	8702.3	7778.8	12.75	14.1065	0.8052	5.4784	3.2574	0.7938	221.9818	12209	14.5596	252	189	63	171.7818	9448	29.4113	225	110	115	198.4727	10916	22.1199	235	144	91	80.5	34.3887	0.8554	11.5622	9.8461	0.4397	173.7043	42.968	252	46	112.0701	41.0888	225	21	154.8537	30.847	235	75	163.978	40.1405	245	46	100.0403	31.4916	179	21	146.0659	24.178	211	75	0.1572
CMU-2.svs	41206d83-f370-4538-a4fe-4a39dcdded09	Cell			Annotation (ROI)	Polygon	8503.1	7782	19	19.4528	0.631	8.0227	3.4247	0.8986	215.3781	17661	22.1196	254	150	104	176.8781	14504	40.5683	255	103	152	200.4756	16439	27.4353	254	144	110	159.75	45.9664	0.9501	16.556	12.3778	0.6396	164.8631	63.3782	254	2	110.1369	52.4227	255	1	149.2162	44.9449	254	30	157.4795	64.0776	244	2	100.3815	46.5286	201	1	141.7237	42.0236	215	30	0.1174
CMU-2.svs	3fba1970-8d49-4188-9cc2-0548890a8f4a	Cell			Annotation (ROI)	Polygon	8718	7782.2	17	18.8577	0.6007	7.681	3.0435	0.9246	219.9859	15619	16.4851	253	182	71	163.0282	11575	29.1675	248	116	132	193.1972	13717	19.6974	248	159	89	56	31.3306	0.7169	12.4552	6.615	0.8554	204.2361	20.209	253	142	129.0601	32.8993	248	75	167.2446	25.2183	248	131	197.3333	17.6923	244	142	114.1728	21.3999	206	75	155.8704	17.9032	241	131	0.2887
CMU-2.svs	1c1ba179-e807-4789-8a14-dc3f7b0b79dc	Cell			Annotation (ROI)	Polygon	8727.1	7782.9	17.75	21.6305	0.4767	6.801	5.6434	0.517	221	16354	17.2991	252	183	69	152.2297	11265	31.9998	229	94	135	183.3649	13569	22.2394	240	134	106	58.75	31.9459	0.7234	11.398	8.0935	0.6681	199.5021	25.9971	252	128	123.8285	33.7298	230	69	161.8243	28.1201	240	99	189.8606	23.3567	249	128	111.0909	25.8466	230	69	152.1636	24.9825	239	99	0.2934
CMU-2.svs	d6045837-ff73-4df7-9098-4620ea237f60	Cell			Annotation (ROI)	Polygon	8452.9	7785.9	28	26.5561	0.4989	10.4853	4.2467	0.9393	227.0171	26561	21.0029	254	165	89	201.6496	23593	35.1762	255	113	142	215.3248	25193	27.0424	254	147	107	157.25	50.8322	0.7648	18.3474	13.5842	0.5403	160.5308	57.7817	254	28	117.9463	57.4951	255	14	157.3649	42.6785	254	75	145.4554	52.592	253	28	98.9671	42.7243	242	14	144.2229	33.6793	245	75	0.1776
CMU-2.svs	a528281a-d2af-49f6-9dda-f8621ef570e2	Cell			Annotation (ROI)	Polygon	8694.3	7784	14.5	16.297	0.6861	6.7882	3.4402	0.8824	224.3125	14356	17.1676	254	184	70	165.7188	10606	33.0553	225	95	130	192.7812	12338	25.2426	236	141	95	103.5	39.8522	0.8189	16.1173	8.8191	0.8414	193.8245	32.0055	254	64	126.4712	32.6019	225	44	165.2188	23.3807	236	106	188.2812	30.9504	245	64	119.3352	26.9932	209	44	160.2074	19.1901	215	106	0.1504
CMU-2.svs	cd5f0a66-c6b3-4be0-b705-d6b8cae8c8a4	Cell			Annotation (ROI)	Polygon	8733.5	7783.6	22.25	20.6921	0.653	7.9362	4.2592	0.8712	214.9053	20416	14.4944	253	162	91	132.8632	12622	30.7552	231	98	133	169.621	16114	22.6454	227	137	90	63.5	31.6968	0.7942	12.0875	7.2429	0.8286	192.7305	44.3229	254	5	108.7461	35.3836	231	1	148.332	30.3178	227	26	179.646	50.4311	254	5	94.5155	29.8421	182	1	135.7702	27.125	200	26	0.3587
CMU-2.svs	5ff0f7b0-a3ce-48bd-8c71-2b24f861d3b9	Cell			Annotation (ROI)	Polygon	8769.5	7783.1	13	15.3271	0.6954	6.01	2.9937	0.8697	231.1579	13176	22.0193	255	156	99	199	11343	33.5873	248	103	145	219.2105	12495	22.8541	253	160	93	43.5	28.8032	0.6589	10.5049	7.4165	0.6046	199.4124	33.1358	255	125	146.548	46.2569	248	76	180.2768	34.2941	253	120	184.3333	26.1484	247	125	121.6333	26.2672	218	76	161.7833	20.5591	241	120	0.3033
CMU-2.svs	9bc0b5f4-d67b-499b-bc59-64c3a1adf069	Cell			Annotation (ROI)	Polygon	8776.6	7784.4	9.25	12.9266	0.6956	5.553	2.2124	0.9129	227.4634	9326	21.3062	254	168	86	188	7708	32.5192	243	107	136	212.3415	8706	24.4945	250	150	100	76.75	33.3029	0.8696	12.4237	8.8998	0.7063	177.1506	46.7215	254	57	122.2308	43.7616	243	32	161.1314	35.3829	250	79	169.5387	44.7725	250	57	112.2804	35.9582	190	32	153.3838	29.9115	218	79	0.1192
CMU-2.svs	6a3f4c79-04d3-48f8-a085-37d17c7a72d0	Cell			Annotation (ROI)	Polygon	8793.1	7784.3	14	17.6094	0.5673	7.8344	2.4104	0.9571	223.4407	13183	13.9361	249	200	49	124.3898	7339	16.7497	156	94	62	161.5424	9531	11.8355	181	139	42	86.25	36.8532	0.798	15.387	8.3541	0.8436	193.0922	22.2588	249	103	95.6974	20.7905	156	41	137.0721	19.0718	181	88	186.875	18.1639	233	103	89.8194	16.1399	143	41	132.059	16.1828	180	88	0.1589
CMU-2.svs	603f6218-62ec-4ed6-816e-82ab63740775	Cell			Annotation (ROI)	Polygon	8682.5	7785.1	22.25	20.5587	0.6615	8.6629	3.6875	0.9072	215.1474	20439	24.7403	251	147	104	105	9975	26.0499	169	50	119	139.4526	13248	26.395	193	71	122	198.25	51.502	0.9392	18.7087	13.64	0.672	143.0365	55.3725	255	11	80.6239	39.5311	230	14	125.356	33.5416	236	49	133.25	50.9694	255	11	77.3157	39.9014	230	14	123.4429	33.9644	236	49	0.1114
CMU-2.svs	ab9b19bd-5b69-4fb1-be8b-87396e3102f1	Cell			Annotation (ROI)	Polygon	8761.4	7787	13.75	17.9262	0.5377	6.4009	4.0724	0.8	220.377	13443	18.7742	249	165	84	156.5246	9548	30.6162	227	105	122	187.2295	11421	22.4844	231	143	88	104	38.7445	0.8706	14.9342	9.9088	0.7216	199.6238	18.943	249	156	119.0619	26.8655	227	69	158.7476	21.6452	231	115	196.0975	16.5846	236	156	112.6964	20.1957	187	69	153.9081	17.3754	211	115	0.1384
CMU-2.svs	954b2d98-4af2-4ff6-844f-3d654717a0d6	Cell			Annotation (ROI)	Polygon	8393.6	7788.7	18.25	20.5117	0.5451	7.8679	4.4693	0.8705	204.2467	15727	25.8976	249	149	100	129.026	9935	17.9956	174	93	81	166.3117	12806	14.064	195	134	61	71.5	34.7629	0.7435	13.2545	7.4619	0.828	149.7882	52.1479	249	30	93.8785	34.0333	176	8	140.1736	26.603	195	56	129.9147	44.604	241	30	81.0521	29.112	176	8	130.6351	23.531	192	56	0.2544
CMU-2.svs	c8586ade-17ed-4fac-978b-74a19fb47566	Cell			Annotation (ROI)	Polygon	8400.4	7786	12.75	13.9632	0.8218	5.0648	3.6353	0.6828	209.3208	11094	30.5399	254	119	135	145.9623	7736	41.2781	251	65	186	177.9811	9433	31.3629	253	103	150	53.75	28.6563	0.8225	10.8344	7.0357	0.6392	114.4227	72.31	254	8	68.1364	54.7317	251	0	111.1273	50.5672	253	28	84.3054	53.0864	221	8	43.4371	29.5073	142	0	89.9102	34.4304	192	28	0.2258
CMU-2.svs	e618590e-608d-4f99-aee2-8ab716be187c	Cell			Annotation (ROI)	Polygon	8433.7	7782.7	11	12.3632	0.9044	4.4695	3.1785	0.7252	225.587	10377	22.6319	255	170	85	132.7391	6106	33.3589	202	61	141	165.8261	7628	25.0496	223	119	104	67	31.1495	0.8677	10.8373	8.6574	0.5195	160.2593	50.5133	255	48	97.8667	41.0105	202	15	141.1889	34.0568	223	63	146.8438	43.7431	238	48	90.7054	38.7539	189	15	136.1295	33.4899	222	63	0.1605
CMU-2.svs	62c07cbe-af68-4901-851b-1bcd299f10a6	Cell			Annotation (ROI)	Polygon	8708.5	7784.5	16.25	16.8756	0.717	6.2072	4.2002	0.7438	227.3194	16367	16.3197	250	173	77	182.5	13140	27.0982	230	115	115	204.9028	14753	20.6849	248	159	89	81.75	35.1069	0.8335	12.9306	8.7583	0.7397	197.991	29.324	250	87	132.1355	37.5679	230	51	168.7982	28.0039	248	110	189.8692	26.8439	250	87	118.1885	26.4947	201	51	158.8	20.5477	211	110	0.2106
CMU-2.svs	e9cdb02d-f3b2-43fa-b439-c73df368eda9	Cell			Annotation (ROI)	Polygon	8514.6	7792	25	25.6649	0.4769	11.3244	3.4087	0.9666	218.1635	22689	29.1075	255	152	103	181.0865	18833	47.0957	255	74	181	200.0962	20810	34.6563	246	119	127	181.5	49.9507	0.9141	17.7793	13.0652	0.6446	136.8805	62.0398	255	15	92.7665	58.0427	255	1	136.1168	45.9432	246	35	123.3333	55.3592	255	15	78.0465	45.2267	245	1	125.4535	38.3061	244	35	0.1349
CMU-2.svs	33a13bdf-bbf0-4466-80e1-d275b3507246	Cell			Annotation (ROI)	Polygon	8440.3	7788.2	16.25	16.3106	0.7676	5.7086	4.1552	0.7587	208.6429	14605	24.2523	252	163	89	179	12530	33.1269	243	109	134	201.4571	14102	20.8818	246	159	87	119.25	42.3883	0.834	15.745	10.2622	0.7819	155.8574	40.7858	252	36	107.624	41.7199	243	14	151.6405	31.1268	246	62	146.9324	35.9869	238	36	95.5556	29.0299	228	14	143.2174	23.8431	244	62	0.1328
CMU-2.svs	97af88d1-850c-4228-a771-1ba3ff5ce0ee	Cell			Annotation (ROI)	Polygon	8421.6	7787.9	13.25	14.5111	0.7907	5.5099	3.205	0.7548	226.4643	12682	21.7556	255	170	85	198.8393	11135	35.3444	254	135	119	217.25	12166	23.7382	254	171	83	115.75	41.9259	0.8275	15.4999	9.3116	0.8198	158.403	48.3917	255	10	107.6595	48.4461	254	2	150.5776	37.1732	254	52	149.0613	43.3029	252	10	95.1446	34.6444	220	2	141.4265	28.2888	229	52	0.108
CMU-2.svs	f31715ff-b95b-49a9-8a37-ad1e2f0e5d23	Cell			Annotation (ROI)	Polygon	8429.4	7789.2	21.25	17.2629	0.8961	6.4979	3.8785	0.8025	230.8409	20314	14.898	254	183	71	134.3068	11819	54.8556	254	54	200	160.6932	14141	48.9711	249	83	166	86.25	39.1747	0.7062	15.8367	7.759	0.8934	184.1086	41.9567	254	75	97.7914	53.8919	254	17	132.3029	49.8324	249	41	168.4122	36.0035	251	75	85.5267	47.7489	229	17	122.7672	46.4555	238	41	0.2288
CMU-2.svs	2a766356-6d1d-4f23-8940-161073f1c92f	Cell			Annotation (ROI)	Polygon	8715.9	7787.5	8.75	13.5749	0.5967	5.1145	3.0949	0.7431	219.2439	8989	18.3464	253	187	66	149.9756	6149	42.131	230	90	140	179.1951	7347	31.2132	234	133	101	32.5	22.1484	0.8325	8.3417	5.5258	0.6928	206.6074	17.7773	253	147	124.9704	34.9035	230	77	161.4222	26.6572	234	120	201.0957	14.4736	251	147	114.0638	24.413	228	77	153.6702	20.1208	223	120	0.2705
CMU-2.svs	6275d43f-d393-4844-9ed6-859ece6e3008	Cell			Annotation (ROI)	Polygon	8737	7792.4	54.5	40.0123	0.4278	12.2165	8.5289	0.6082	217.7937	48568	15.0121	252	163	89	135.8161	30287	27.7605	211	77	134	172.2511	38412	20.3941	230	133	97	158.75	52.1803	0.7327	19.0979	11.5463	0.8278	199.4177	30.513	252	26	118.0543	28.7456	214	16	157.8991	22.682	230	60	189.6841	32.1249	247	26	108.6461	24.5248	214	16	150.2969	20.0124	216	60	0.344
CMU-2.svs	d94f5d42-4ecc-4536-8a39-40b50cb45b32	Cell			Annotation (ROI)	Polygon	8474.9	7790.4	20	22.5615	0.4937	10.2698	2.8294	0.9689	239.0119	20077	14.0614	255	196	59	203.5833	17101	36.0983	253	87	166	221.5476	18610	25.1273	255	147	108	106.25	38.7444	0.8894	13.2147	10.8423	0.5106	187.3898	38.2902	255	44	99.4988	56.7391	253	10	138.6149	45.6902	255	60	174.8934	31.1621	244	44	74.3026	20.5303	164	10	118.5389	19.2086	193	60	0.1889
CMU-2.svs	40e9db44-9d4f-45bc-9a16-ccbb32fa6821	Cell			Annotation (ROI)	Polygon	8701.5	7791.7	17.5	18.9413	0.613	7.799	3.3458	0.9097	219.8701	16930	20.4993	255	167	88	179.8182	13846	24.87	226	127	99	201.7922	15538	18.37	240	164	76	95	38.683	0.7978	14.163	10.3521	0.6832	160.5818	44.4468	255	84	111.8026	43.6696	226	44	154.6935	31.1045	240	93	145.7597	35.5659	238	84	94.7987	27.9617	201	44	142.9188	20.7638	205	93	0.1926
CMU-2.svs	752799b7-24d9-4c08-8677-44e978b34a99	Cell			Annotation (ROI)	Polygon	8725.5	7789.9	9	14.7402	0.5205	5.7969	2.5172	0.9167	223.9512	9182	15.6348	250	194	56	159	6519	33.3849	229	94	135	187.6341	7693	23.7189	236	153	83	40.5	25.2195	0.8002	9.3228	5.3116	0.8228	206.8374	21.8314	253	134	129.9518	31.3167	229	66	167.1868	23.3976	236	117	201.224	20.6577	253	134	120.424	23.9786	182	66	160.48	19.063	205	117	0.2129
CMU-2.svs	56ab3167-ea7f-438b-9dcd-9422599cbacc	Cell			Annotation (ROI)	Polygon	8579.2	7790.6	29.75	26.9582	0.5144	7.8727	5.8556	0.6515	216.1301	26584	22.4167	253	152	101	180.8943	22250	29.7131	245	116	129	202.6423	24925	18.5707	244	154	90	183.5	53.5957	0.8028	17.6964	14.5588	0.572	160.4675	58.1895	253	10	112.8781	51.7043	245	0	153.1301	41.7292	244	36	149.335	56.7421	250	10	99.2748	43.8333	199	0	143.2276	37.8461	226	36	0.1584
CMU-2.svs	c2344c3b-c099-4662-8824-6b9a39f91454	Cell			Annotation (ROI)	Polygon	8783.8	7790.2	9.5	13.2034	0.6848	5.3339	2.6488	0.8644	222	9102	8.8685	242	205	37	147.5122	6048	19.113	187	116	71	178.2195	7307	13.3089	204	157	47	94.25	38.5536	0.7968	14.1911	9.0398	0.7632	191.2895	32.8325	255	93	123.1895	35.8829	244	55	161.0289	26.0001	236	112	187.5752	32.729	255	93	120.2478	36.3332	244	55	158.9499	26.3982	236	112	0.0978
CMU-2.svs	5d07d539-6d43-42bd-82aa-ee2cac9a7e20	Cell			Annotation (ROI)	Polygon	8568.3	7790.7	13.75	15.7467	0.6968	6.2683	3.3005	0.8456	224.2903	13906	22.3976	254	157	97	199.371	12361	29.6174	249	129	120	213.129	13214	20.5662	251	175	76	109.75	38.7543	0.9183	13.2903	11.0996	0.5009	165.6772	45.2838	254	37	117.9413	49.4594	249	16	159.3837	35.1634	251	57	156.1391	40.6562	247	37	104.6903	38.0345	219	16	150.6378	28.6762	228	57	0.1289
CMU-2.svs	461f7ec3-82af-418d-8a73-0aaf8c464bbf	Cell			Annotation (ROI)	Polygon	8405.9	7797.6	26.25	28.0181	0.4202	12.4639	3.7036	0.9624	233.3119	25431	18.3624	255	195	60	189.0826	20610	36.2811	254	128	126	210.4312	22937	22.121	255	173	82	130.75	49.0133	0.6839	18.0439	13.0164	0.7544	187.4421	41.056	255	29	113.4706	51.5248	254	15	152.0171	41.4385	255	56	175.4809	36.6807	251	29	93.7536	33.5219	195	15	136.7847	30.245	219	56	0.1987
CMU-2.svs	ac4bb0a3-4b1b-4d10-b815-1937fe508fdc	Cell			Annotation (ROI)	Polygon	8485.9	7795.7	29.25	23.1122	0.6881	9.1488	4.7972	0.8507	225.3388	27266	16.0663	255	177	78	177.0331	21421	32.562	247	107	140	201.7603	24413	21.524	246	158	88	164	50.606	0.8047	18.9459	10.6039	0.8336	170.8465	54.2733	255	22	113.5653	51.5149	247	8	154.0517	40.298	251	56	158.568	52.2626	253	22	99.2644	43.6033	238	8	143.3017	35.4571	251	56	0.1821
CMU-2.svs	0736abfe-8cb8-4f38-8778-9d8b3bc2423a	Cell			Annotation (ROI)	Polygon	8711.6	7792.6	12.75	14.8444	0.7271	5.2735	3.8508	0.6614	230.8148	12464	13.3007	254	200	54	193.1481	10430	27.7437	238	126	112	211.5185	11422	19.2841	246	166	80	47.5	26.646	0.8407	9.8849	6.3256	0.7376	181.8093	40.8666	254	103	129.6237	49.5102	238	52	166.2629	36.7449	246	110	162.9072	30.9613	236	103	105.1214	30.6217	217	52	148.8071	25.1072	244	110	0.2617
